status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
232633627068_10153724159642069,"#音量注意 #背後注意 #喝水中絕對不要看
　　　
【MV】超營養大白菜 完整版請進↓↓↓↓
http://www.appledaily.com.tw/realtimenews/article/life/20150918/694303/
　　
#白菜門 #蘋果MV",【MV】超營養大白菜,video,https://www.facebook.com/232633627068/posts/10153724159642069,2015-09-18 12:01:00,944,43,42,944,0,0,0,0,0
232633627068_10153724083497069,"來來，讓 #宅編 幫你呼呼 ლ(・´ｪ`・ლ)
　　　
【#動新聞】安心亞《蘋果》清算舊情人 懼毒咒默認阿Ken(完整影片↓↓）
http://ent.appledaily.com.tw/animation/index/20150918/36784901/99
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150918/36784901/
　
安心亞 Amber An 阿Ken Mp魔幻力量嘎嘎 #安心亞 #阿Ken #嘎嘎 #明星聊很開 蘋果娛樂新聞",安心亞《蘋果》清算舊情人 懼毒咒默認阿Ken,video,https://www.facebook.com/232633627068/posts/10153724083497069,2015-09-18 11:50:00,1350,43,20,1350,0,0,0,0,0
232633627068_10153724077037069,"網友形容Joe的外型是「腫版蘇志燮」XDDDDDD
　　　
【#動新聞】王思佳海南島預支蜜月 套鑽戒待嫁腫版蘇志燮(完整影片↓↓）
http://ent.appledaily.com.tw/animation/index/20150918/36784859/99
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150918/36784859/

#王思佳 王思佳Sophia 0818",王思佳海南島預支蜜月 套鑽戒待嫁腫版蘇志燮,video,https://www.facebook.com/232633627068/posts/10153724077037069,2015-09-18 11:20:00,631,15,6,631,0,0,0,0,0
232633627068_10153723892787069,"玩很大...
　
【完整版 #動新聞】玩國王遊戲 4高中生嘿咻
http://www.appledaily.com.tw/animation/appledaily/5/20150918/36785159/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150918/36785159/
　
#國王遊戲 #金胎哥抱新聞",玩國王遊戲 4高中生嘿咻,video,https://www.facebook.com/232633627068/posts/10153723892787069,2015-09-18 09:32:20,952,48,16,952,0,0,0,0,0
232633627068_10153721167132069,"？？？
　
【完整版 #動新聞】牢房變砲房　她探監上了黑道大哥的床
http://www.appledaily.com.tw/animation/appledaily/7/20150917/36783443/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/international/20150917/36783443/
　
【警告】未滿18歲請勿進入 #18禁 專區
http://www.appledaily.com.tw/animation/restricted/474",牢房變砲房　她探監上了黑道大哥的床,video,https://www.facebook.com/232633627068/posts/10153721167132069,2015-09-17 17:20:00,1745,19,34,1745,0,0,0,0,0
232633627068_10153720415487069,"去監獄裡面好好反省吧！人渣！
　　
【#動新聞】4惡男虐同事 高粱灌到死（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/5/20150917/36783270/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150917/36783270/",4惡男虐同事 高粱灌到死,video,https://www.facebook.com/232633627068/posts/10153720415487069,2015-09-17 16:00:01,2697,211,119,2697,0,0,0,0,0
232633627068_10153720710292069,"年輕真好>/////<
　
【完整版 #動新聞】寶弟約會清秀妹　賣萌討啵啵
http://ent.appledaily.com.tw/animation/index/20150917/36781279/99/
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150917/36781279/
　
葛兆恩 寶弟",寶弟約會清秀妹　賣萌討啵啵,video,https://www.facebook.com/232633627068/posts/10153720710292069,2015-09-17 15:50:00,814,23,14,814,0,0,0,0,0
232633627068_10153720690422069,"老鄉見老鄉，兩眼淚汪汪。
　
【完整版 #動新聞】強國直擊啪啪啪啪　浴巾男女裸身肉搏
http://www.appledaily.com.tw/animation/appledaily/7/20150917/36783536/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/international/20150917/36783536/",強國直擊啪啪啪啪　浴巾男女裸身肉搏,video,https://www.facebook.com/232633627068/posts/10153720690422069,2015-09-17 15:20:00,587,10,11,587,0,0,0,0,0
232633627068_10153720657277069,"感情：沒有女朋友
　
【完整版 #動新聞】「#巨乳歐爸」賣豬肉　師奶：好想戳
http://www.appledaily.com.tw/animation/fantasy/505/20150917/36783347/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150917/36783347/
　
#咩姊台語新聞 #小鮮肉 #小帥弟",「巨乳歐爸」賣豬肉　師奶：好想戳,video,https://www.facebook.com/232633627068/posts/10153720657277069,2015-09-17 14:50:00,2645,204,355,2645,0,0,0,0,0
232633627068_10153720627862069,"你們還記得她嗎
　
【完整版 #動新聞】拷貝雞排妹　人妻BoBo再出寫真
http://ent.appledaily.com.tw/animation/index/20150917/36781285/99/
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150917/36781285/
　
【警告】未滿18歲請勿進入 #18禁 專區
http://www.appledaily.com.tw/animation/restricted/474
　
尹莉(BoBo)官方粉絲團 雞排妹ili鄭家純 拐拐 陳艾琳 小茉莉-陳瑀希 Butterfly愷樂",拷貝雞排妹　人妻BoBo再出寫真,video,https://www.facebook.com/232633627068/posts/10153720627862069,2015-09-17 14:20:00,591,31,32,591,0,0,0,0,0
232633627068_10153720609152069,"老師不要，校長會看到>/////<
　
【完整版 #動新聞】女老師下課後的活動　兼差當AV女優
http://www.appledaily.com.tw/animation/appledaily/7/20150917/36783433/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/international/20150917/36783433/
　
【警告】未滿18歲請勿進入 #18禁 專區
http://www.appledaily.com.tw/animation/restricted/474",女老師下課後的活動　兼差當AV女優,video,https://www.facebook.com/232633627068/posts/10153720609152069,2015-09-17 13:50:00,435,7,6,435,0,0,0,0,0
232633627068_10153720349332069,"不要再逼動新聞的同事了啦XDDDD
　　　
#動新聞【MV版】波卡轉移
http://www.appledaily.com.tw/animation/appledaily/5/20150917/36783603/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150917/36783603/
　
【#特選話題】波卡鬧劇柯P暴怒拍桌
http://goo.gl/8Iw5B3
　
#柯P #柯文哲 #悠遊卡 #北捷 #波多野結衣 #HatanoYui #はたのゆい #蘋果MV
柯文哲 波多野結衣Hatano Yui",【MV版】波卡轉移,video,https://www.facebook.com/232633627068/posts/10153720349332069,2015-09-17 11:20:00,4261,277,1593,4260,0,0,1,0,0
232633627068_10153720210657069,"超爽的...
　
【完整版 #動新聞】賺翻 200元螺竟吐10萬元珍珠
http://www.appledaily.com.tw/animation/appledaily/5/20150917/36782989/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150917/36782989/",賺翻 200元螺竟吐10萬元珍珠,video,https://www.facebook.com/232633627068/posts/10153720210657069,2015-09-17 09:52:01,1516,26,33,1516,0,0,0,0,0
232633627068_10153718128937069,"【 蘋果日報 X #60SEC臉書新聞】
大陸妹們表示羨慕！十點還有 #蘋果娛樂online http://goo.gl/ptsGv9 ，走過路過不要錯過
　
【不可以！王大陸3度喇舌《少時》導演】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20150916/692878/
　
【歐陽娜娜被退學? 媽媽聲明是…】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20150916/692979/3/
　
【奶姬妹】水手服來襲！67歲宮雪花無極限
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20150916/692849/2/
　
【#特選話題】國民男神王大陸裸泳啦！
http://goo.gl/3JnEcW
　
王大陸 我的少女時代 Our Times（Official） 歐陽娜娜 #宮雪花 #徐太宇 #我的少女時代 #王大陸",20150916 60SEC臉書娛樂新聞,video,https://www.facebook.com/232633627068/posts/10153718128937069,2015-09-16 21:40:00,1709,78,27,1709,0,0,0,0,0
232633627068_10153717774982069,"【 蘋果日報 X #60SEC臉書新聞】
粉粉記得鎖定晚上的台韓大戰！！！
　
【小史14K平生涯最佳　哈潑登上國聯打擊雙冠王】
http://www.appledaily.com.tw/realtimenews/article/sports/20150916/692733/
　
【歐錦賽法國、西班牙挺進4強】
http://www.appledaily.com.tw/realtimenews/article/sports/20150916/692656/
　
【小威痛失全滿貫　辦時尚秀解悶】
http://www.appledaily.com.tw/realtimenews/article/sports/20150916/692755/
　
 Bryce Harper 史蒂芬·史特拉斯堡 Washington Nationals New York Mets Tony Parker Serena Williams US Open Tennis Championships",20150916 60SEC臉書體育新聞,video,https://www.facebook.com/232633627068/posts/10153717774982069,2015-09-16 19:20:00,267,1,2,267,0,0,0,0,0
232633627068_10153717496362069,"旁白鴿 新巔峰之他 唱 歌 啦！！！
　
【#動新聞 完整版】瑪丹娜巡演攻台創最高票價 VIP票3萬元瑤瑤搶800
http://ent.appledaily.com.tw/animation/index/20150916/36780676/99
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150916/36780676/
　
Madonna #瑪丹娜 #旁白哥 #娜姊",瑪丹娜巡演攻台創最高票價 VIP票3萬元瑤瑤搶800,video,https://www.facebook.com/232633627068/posts/10153717496362069,2015-09-16 16:40:00,1571,57,41,1571,0,0,0,0,0
232633627068_10153717367292069,"你好，我是最會攝的攝影師。#蘋果妹の濕樂園
　
【完整版 #動新聞】鬼扯放筆擺pose　攝影師掏鳥蹭女模
http://www.appledaily.com.tw/animation/appledaily/5/20150916/36780867/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150916/36780867/
　
●更多 #胎哥蘋妹鬥陣講
http://www.appledaily.com.tw/animation/fantasy/507",鬼扯放筆擺pose　攝影師掏鳥蹭女模,video,https://www.facebook.com/232633627068/posts/10153717367292069,2015-09-16 15:50:00,1035,30,19,1035,0,0,0,0,0
232633627068_10153716992767069,"覺得用偷藏的方式不是很好...
　
【完整版 #動新聞】小蝦米告贏大鯨魚 基地台藏社區 害住戶恐懼 中華電首判賠
http://www.appledaily.com.tw/animation/appledaily/5/20150916/36781208/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150916/36781208/
　
#中華電信 #基地台",小蝦米告贏大鯨魚 基地台藏社區 害住戶恐懼 中華電首判賠,video,https://www.facebook.com/232633627068/posts/10153716992767069,2015-09-16 12:50:01,398,25,14,398,0,0,0,0,0
232633627068_10153716924967069,"唉，為什麼不再給自己跟小孩一次機會？....
　
【完整版 #動新聞】「對不起爸爸」 媽攜5歲兒跳日月潭
http://www.appledaily.com.tw/animation/appledaily/5/20150916/36780863/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150916/36780863/",「對不起爸爸」 媽攜5歲兒跳日月潭,video,https://www.facebook.com/232633627068/posts/10153716924967069,2015-09-16 11:50:00,666,38,17,666,0,0,0,0,0
232633627068_10153716663682069,"所以消失的白菜到底去哪了?....
　
【完整版 #動新聞】替學生喊菜少 師竟遭記過
http://www.appledaily.com.tw/animation/appledaily/5/20150916/36781121/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150916/36781121/",替學生喊菜少 師竟遭記過,video,https://www.facebook.com/232633627068/posts/10153716663682069,2015-09-16 09:18:26,576,46,15,576,0,0,0,0,0
232633627068_10153714762912069,"【 蘋果日報 X #60SEC臉書新聞】
這樣走在街上宣傳沒問題嗎？！
　
【美密西西比州大學槍擊案　兇嫌飲彈自盡】
http://www.appledaily.com.tw/realtimenews/article/international/20150915/691752/
　
【一條帶子穿胯下遮乳首　這是慕尼黑啤酒節】
http://www.appledaily.com.tw/realtimenews/article/strange/20150915/691817/
　
【北韓又不乖了　宣布重啟核子設施】
http://www.appledaily.com.tw/realtimenews/article/international/20150915/692079/
　
#北韓 #慕尼黑 #黑啤酒節 #核武",20150915 60SEC臉書國際新聞,video,https://www.facebook.com/232633627068/posts/10153714762912069,2015-09-15 22:20:00,359,7,17,359,0,0,0,0,0
232633627068_10153714650997069,"【蘋果日報 X #60SEC臉書新聞】
#路編 今天下午的臉書完全就是被徐太宇的屁股洗版，晚上十點還有 #蘋果娛樂online http://goo.gl/ptsGv9 的勁爆八卦等著你！
　
【王大陸裸泳　屁屁肉肉的】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20150915/691936/
　
【瑪丹娜首唱台北場　3萬元票價破紀錄】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20150915/692032/
　
【#特選話題】國民男神王大陸
http://goo.gl/3JnEcW
　
Madonna #瑪丹娜 #Madonna 王大陸 我的少女時代 Our Times（Official） 曲家瑞 #徐太宇 #王大陸 #裸泳",20150915 60SEC臉書娛樂新聞,video,https://www.facebook.com/232633627068/posts/10153714650997069,2015-09-15 21:30:00,3444,84,76,3444,0,0,0,0,0
232633627068_10153713457142069,"呃...為什麼前車被撞還涉業務過失致死？ #誠心發問
　　
【#動新聞】國道6車追撞陷火海 2死（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/5/20150915/36779202/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150915/36779202/
　
#車禍 #國道 #追撞",國道6車追撞陷火海 2死,video,https://www.facebook.com/232633627068/posts/10153713457142069,2015-09-15 18:50:00,1689,45,49,1689,0,0,0,0,0
232633627068_10153713723162069,"神祕神祕der
　
【完整版 #動新聞】#今天我最美
http://www.appledaily.com.tw/animation/fantasy/5/20150915/36779248/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150915/36779248/
　
●更多今天我最美
http://www.appledaily.com.tw/animation/fantasy/5",今天我最美,video,https://www.facebook.com/232633627068/posts/10153713723162069,2015-09-15 17:50:01,981,20,12,981,0,0,0,0,0
232633627068_10153714074737069,"把她拉出去不就好了嗎？為什麼要攻擊她呢？
　
【完整版 #動新聞】裸女闖入伊斯蘭會場　遭推倒狠踹
http://www.appledaily.com.tw/animation/appledaily/hot/20150915/36779112/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/international/20150915/36779112/
　
【警告】未滿18歲請勿進入 #18禁 專區
http://www.appledaily.com.tw/animation/restricted/474",裸女闖入伊斯蘭會場　遭推倒狠踹,video,https://www.facebook.com/232633627068/posts/10153714074737069,2015-09-15 16:50:00,1000,23,21,1000,0,0,0,0,0
232633627068_10153714031432069,"恢復素人的首日(笑
　
【完整版 #動新聞】江蕙恢復素人首日　放鬆睡享慢活
http://ent.appledaily.com.tw/animation/index/20150915/36778673/99/
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150915/36778673/
　
江蕙 Jody Chiang",江蕙恢復素人首日　放鬆睡享慢活,video,https://www.facebook.com/232633627068/posts/10153714031432069,2015-09-15 16:20:01,3672,25,21,3672,0,0,0,0,0
232633627068_10153713984322069,"當母親真的好辛苦，突然好想我媽媽。
　
【完整版 #動新聞】辣媽吃剩菜　變75公斤肥婆
http://www.appledaily.com.tw/animation/appledaily/5/20150915/36779229/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150915/36779229/",辣媽吃剩菜　變75公斤肥婆,video,https://www.facebook.com/232633627068/posts/10153713984322069,2015-09-15 15:50:00,398,6,7,398,0,0,0,0,0
232633627068_10153713841727069,"ㄢの押韻報導
　
【完整版 #動新聞】小天の半天
http://ent.appledaily.com.tw/animation/index/20150915/36778697/99/
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150915/36778697/
　
Ethan 阮經天 許瑋甯（Ann'space ）",小天の半天,video,https://www.facebook.com/232633627068/posts/10153713841727069,2015-09-15 15:20:01,993,10,8,993,0,0,0,0,0
232633627068_10153713709727069,"「張男的林姓前妻，她表示前夫以前就施暴成性，曾多次住院，雙手也曾被對方用棍棒打斷。」
　
【完整版 #動新聞】丟包女友惡嫌前妻專訪 ：還好逃得快
http://www.appledaily.com.tw/animation/appledaily/5/20150915/36779349/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150915/36779349/
　
【警告】未滿18歲請勿進入 #18禁 專區
http://www.appledaily.com.tw/animation/restricted/474",丟包女友惡嫌前妻專訪 ：還好逃得快,video,https://www.facebook.com/232633627068/posts/10153713709727069,2015-09-15 14:50:01,709,9,17,709,0,0,0,0,0
232633627068_10153713673062069,"對這件案子記憶猶新啊
　
【完整版 #動新聞】#凶宅打卡 動畫版：女大生噩夜索命
http://www.appledaily.com.tw/animation/fantasy/490/20150915/36779096/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150915/36779096/
　
●更多凶宅打卡動畫版
http://www.appledaily.com.tw/animation/fantasy/490",凶宅打卡動畫版：女大生噩夜索命,video,https://www.facebook.com/232633627068/posts/10153713673062069,2015-09-15 13:50:00,385,7,9,385,0,0,0,0,0
232633627068_10153713636727069,"真希望可以跟她來場公平公正公開的比賽>/////<
　
【完整版 #動新聞】雙亮點！美女選手寢技佳　她來自...
http://www.appledaily.com.tw/animation/appledaily/new/20150915/36779124/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/international/20150915/36779124/",雙亮點！美女選手寢技佳　她來自...,video,https://www.facebook.com/232633627068/posts/10153713636727069,2015-09-15 13:20:00,599,32,33,599,0,0,0,0,0
232633627068_10153713428897069,"跑跑跑～向前跑～
　　　
【#動新聞】包偉銘花心臉差點嚇到岳母 今沖繩浪漫娶劉依純(完整影片↓↓）
http://ent.appledaily.com.tw/animation/index/20150915/36778638/99
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150915/36778638/

包偉銘 #包偉銘 #劉依純 劉依純粉絲團",包偉銘花心臉差點嚇到岳母 今沖繩浪漫娶劉依純,video,https://www.facebook.com/232633627068/posts/10153713428897069,2015-09-15 11:20:00,1211,7,9,1211,0,0,0,0,0
232633627068_10153710956792069,"20150914 60SEC臉書體育新聞
　　
【 蘋果日報 X #60SEC臉書新聞】
殷仔讚啦～
　　
【陳偉殷7局失2分奪第９勝　金鶯8比2皇家】
http://www.appledaily.com.tw/realtimenews/article/sports/20150914/691065/
　
【更新】美網王者之戰　喬帥3比1二度奪冠
http://www.appledaily.com.tw/realtimenews/article/sports/20150914/691086/
　
#MLB #殷仔 #Orioles #チェンウェイン  #美國網球公開賽 Novak Djokovic Roger Federer 陳偉殷 チェン・ウェイン CHEN WEIYIN",20150914 60SEC臉書體育新聞,video,https://www.facebook.com/232633627068/posts/10153710956792069,2015-09-14 17:55:06,562,0,13,562,0,0,0,0,0
232633627068_10153710682357069,"遠渡重洋終於找到一個真心愛護你的主人，希望你未來一切平安快樂。#你可以不愛但請不要傷害
　
【完整版 #動新聞】台受虐狗重生　變英皇室成員
http://www.appledaily.com.tw/animation/appledaily/hot/20150914/36777270/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150914/36777270/",台受虐狗重生　變英皇室成員,video,https://www.facebook.com/232633627068/posts/10153710682357069,2015-09-14 15:50:00,3576,21,56,3576,0,0,0,0,0
232633627068_10153710551907069,"辦公室好熱哦
　
【完整版 #動新聞】鬼月剛過「開陰舞」超鹹濕被禁
http://www.appledaily.com.tw/animation/appledaily/7/20150914/36777708/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/international/20150914/36777708/
　
【警告】未滿18歲請勿進入 #18禁 專區
http://www.appledaily.com.tw/animation/restricted/474",鬼月剛過「開陰舞」超鹹濕被禁,video,https://www.facebook.com/232633627068/posts/10153710551907069,2015-09-14 14:20:18,1142,32,33,1142,0,0,0,0,0
232633627068_10153710439012069,"【蘋果日報 X #60SEC臉書新聞】
　
【埃及軍開槍　誤殺12名觀光客】
http://www.appledaily.com.tw/realtimenews/article/international/20150914/691078/ 
　
 【患難見真情  八仙粉爆情侶下月結婚】
http://www.appledaily.com.tw/realtimenews/article/local/20150914/690849/ 
　
【有那麼餓嗎 女老師猛夾 學生營養午餐剩一半】
http://www.appledaily.com.tw/realtimenews/article/life/20150914/691061/ http://www.appledaily.com.tw/animation/appledaily/5/20150914/36777372/
　
【#TOP蘋果】今日熱門新聞看這裡↓↓↓　
http://www.appledaily.com.tw/appledaily/hotdaily
#埃及 #恐怖份子 #八仙 #塵爆 #營養午餐 #國際新聞",20150914 60SEC臉書新聞,video,https://www.facebook.com/232633627068/posts/10153710439012069,2015-09-14 12:55:57,392,9,29,392,0,0,0,0,0
232633627068_10153710243692069,"考題還好吧，直線路考超難的orz
　　
【#動新聞】照過來 機車考照十大陷阱（完整影片↓↓）
http://www.appledaily.com.tw/animation/appledaily/5/20150914/36777294/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150914/36777294/
　
#機車 #駕照 #考駕照 #考照",照過來 機車考照十大陷阱,video,https://www.facebook.com/232633627068/posts/10153710243692069,2015-09-14 12:41:09,2137,141,186,2137,0,0,0,0,0
232633627068_10153710241057069,"何潤東40歲了！！？？
　　　
【#動新聞】何潤東 籃球場奔4字頭 8年神祕女友現形(完整影片↓↓）
http://ent.appledaily.com.tw/animation/index/20150914/36777019/99
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150914/36777019/
　
#何潤東 何潤東",何潤東 籃球場奔4字頭 8年神祕女友現形,video,https://www.facebook.com/232633627068/posts/10153710241057069,2015-09-14 11:50:01,1226,7,8,1226,0,0,0,0,0
232633627068_10153710235247069,"「麥克風是我小時候唯一的玩具，也是我這輩子最有價值的東西，但是今天晚上以後就不再是屬於我的了」
　　　
【#動新聞】江蕙 44載藝界人生「這一世有價值」 最後一夜8度淚崩(完整影片↓↓）
http://ent.appledaily.com.tw/animation/index/20150914/36777222/99
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150914/36777222/

江蕙 Jody Chiang #江蕙 #二姊 #封麥演唱會",江蕙 44載藝界人生「這一世有價值」 最後一夜8度淚崩,video,https://www.facebook.com/232633627068/posts/10153710235247069,2015-09-14 11:20:00,2007,11,72,2007,0,0,0,0,0
232633627068_10153709963942069,"謝謝二姊用妳的好歌陪著我們成長，期待再相會的那天。
　
【#動新聞 圖文報導】江蕙封麥傳奇
http://ent.appledaily.com.tw/enews/article/entertainment/20150914/36777210/
江蕙 Jody Chiang",,video,https://www.facebook.com/232633627068/posts/10153709963942069,2015-09-14 10:00:00,4062,20,339,4062,0,0,0,0,0
232633627068_10153707594807069,"甘五摳零？
　
【完整版 #動新聞】何潤東慶生收「iPhone 6s」1秒變臉
http://ent.appledaily.com.tw/animation/index/20150913/36775657/99/
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150913/36775657/
　
何潤東 何潤東 何潤東 Peter Ho",何潤東慶生收「iPhone 6s」1秒變臉,video,https://www.facebook.com/232633627068/posts/10153707594807069,2015-09-13 13:50:29,2281,14,14,2281,0,0,0,0,0
232633627068_10153707329557069,"人生難道沒有更重要的事可以做嗎？
　
【完整版 #動新聞】不爽被學長瞪　高一生出拳慘遭圍毆
http://www.appledaily.com.tw/animation/appledaily/5/20150913/36776276/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150913/36776276/
　
【#特選話題】可怕！屁孩之亂
http://goo.gl/Ic1zzr",不爽被學長瞪　高一生出拳慘遭圍毆,video,https://www.facebook.com/232633627068/posts/10153707329557069,2015-09-13 12:00:20,3554,171,103,3554,0,0,0,0,0
232633627068_10153707165712069,"♫♪叫粉絲如何接受這安排♫♪
　
【完整版 #動新聞】王少偉指56合體沒被通知　遭許孟哲打臉
http://ent.appledaily.com.tw/animation/index/20150913/36775687/99/
　
【圖文報導】
http://ent.appledaily.com.tw/enews/article/entertainment/20150913/36775687/
　
5566 賭一口氣 連署求合體 Boyfriend (5566 album) 孫協志Tony Sun 王仁甫和季芹之永遠的芹仁 王少偉（王紹偉） Jason 許孟哲 彭小刀",王少偉指56合體沒被通知　遭許孟哲打臉,video,https://www.facebook.com/232633627068/posts/10153707165712069,2015-09-13 11:35:41,420,10,2,420,0,0,0,0,0
232633627068_10153707110352069,"放開那個男孩！有本事就衝著我來！
　
【完整版 #動新聞】衛道已婚女議員　強迫男下屬做愛
http://www.appledaily.com.tw/animation/appledaily/7/20150913/36776270/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/international/20150913/36776270/
　
【警告】未滿18歲請勿進入 #18禁 專區
http://www.appledaily.com.tw/animation/restricted/474",衛道已婚女議員　強迫男下屬做愛,video,https://www.facebook.com/232633627068/posts/10153707110352069,2015-09-13 11:00:25,1424,37,18,1424,0,0,0,0,0
232633627068_10153707008767069,"這真的不是特權嗎？(噓)
　
【完整版 #動新聞】警淪富豪保全　替竹科CEO顧巷口9年
http://www.appledaily.com.tw/animation/appledaily/5/20150913/36776009/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150913/36776009/",警淪富豪保全　替竹科CEO顧巷口9年,video,https://www.facebook.com/232633627068/posts/10153707008767069,2015-09-13 10:00:27,1263,53,35,1263,0,0,0,0,0
232633627068_10153705315572069,"字幕大加分！！！
　
【#旁白哥抓漏 完整版】連奶奶的環球中國風
http://ent.appledaily.com.tw/animation/index/20150912/36774937/99
　
旁白鴿",旁白哥抓漏 連奶奶的環球中國風,video,https://www.facebook.com/232633627068/posts/10153705315572069,2015-09-12 21:15:00,2723,276,826,2723,0,0,0,0,0
232633627068_10153705214042069,"真的很辛苦！向法醫致敬！
　
【完整版 #動新聞】法醫驗屍 肥蛆跳進活人嘴
http://www.appledaily.com.tw/animation/appledaily/5/20150912/36774807/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150912/36774807/

#法醫",,video,https://www.facebook.com/232633627068/posts/10153705214042069,2015-09-12 17:45:00,1139,14,33,1139,0,0,0,0,0
232633627068_10153704594967069,"這位少女真是太中肯了！
　
【完整版 #動新聞】大叔PO露鳥照求「破處」　少女譏「小小鳥」
http://www.appledaily.com.tw/animation/appledaily/5/20150912/36774930/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150912/36774930/",大叔PO露鳥照求「破處」　少女譏「小小鳥」,video,https://www.facebook.com/232633627068/posts/10153704594967069,2015-09-12 11:34:51,746,24,9,746,0,0,0,0,0
232633627068_10153704477757069,"可惡，一定要把這怪男抓起來！
　
【完整版 #動新聞】恐怖 榔頭男隨機狠敲美眉
http://www.appledaily.com.tw/animation/appledaily/5/20150912/36774467/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150912/36774467/",恐怖 榔頭男隨機狠敲美眉,video,https://www.facebook.com/232633627068/posts/10153704477757069,2015-09-12 10:32:57,745,27,22,745,0,0,0,0,0
232633627068_10153704368507069,"可惡....
　
【完整版 #動新聞】妒男 悶死懷孕女友
http://www.appledaily.com.tw/animation/appledaily/5/20150912/36774499/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20150912/36774499/",妒男 悶死懷孕女友,video,https://www.facebook.com/232633627068/posts/10153704368507069,2015-09-12 09:56:00,536,12,12,536,0,0,0,0,0
232633627068_10153702233092069,"【 蘋果日報 X #60SEC臉書新聞】
\晨神/\晨神/\晨神/\晨神/\晨神/\晨神/，想知道更多勁爆八卦，晚上10點記得要看 #蘋果娛樂online：http://goo.gl/ptsGv9
　
【林依晨領獎說台灣　中國網民、媒體都崩潰】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20150911/689626/
　
【吳奇隆「生命中女一號」不是劉詩詩？】
http://ent.appledaily.com.tw/online
　
【小鐘新歡曝光！麻豆女友比基尼擠溝】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20150911/689258/
　
Ariel Lin林依晨 吳奇隆 Magic小鐘 劉詩詩-詩舞翩翩台灣分會粉絲團",20150911 60SEC臉書娛樂新聞,video,https://www.facebook.com/232633627068/posts/10153702233092069,2015-09-11 21:50:00,7710,180,155,7710,0,0,0,0,0
